f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,label
0,0,88.3911760301898,1.1881891124370965,61.26989472816156,0.44067319063941457,0.8976676105617704,183.11723814080267,-0.038179252790502306,0.13520183924391954,0.0003983584418707198,2,1563,68.07822140604087,0.13520183924391954,-0.00020849622448513276,2.9886984293550003,2.07166876112452,0.6931675477112667,2706,7.903226808730733,-0.2823870814480754,5.210126593293803,4.220657358865699,0.11715754199667477,0.17261014591131393,0.08331937477187214,1060.8718112948425,0.03920018856568238,68,arrow
0,0,79.93122043357026,0.8119406011488455,50.99019513592785,0.43145549730400484,0.9021342216356465,170.9580374775607,-0.046121116014511285,0.25535097536440804,0.003419413489556145,0.2929145361577794,1822,46.520769661143774,0.25535097536440804,-0.0002697803314486747,3.3527629580908025,2.138814302474483,0.6379258925278778,3190,8.06777619577889,-0.18061852299053271,5.141418131520346,3.8398988722501395,0.09382987786913322,0.4402393442511147,0.2058333646552595,388.329756778952,0.027985837066919785,57,arrow
1,0,75.96051605933177,0.3633931334952306,47.53945729601885,0.9676172723968438,-0.25242189714700275,163.34982141969772,0.13985410115385888,0.3603040091075089,0.004843176587852867,0.1953125,2072,20.820892853310824,0.3603040091075089,0.0008561631713972258,3.436089318448684,2.1504569728318765,0.625844317051327,1917,7.558516743045645,0.3881558284635369,5.095894044809247,3.035956946672252,0.078836786399468,0.5604798183681362,0.26063289126406286,291.44639301250584,0.02294375352124462,57,arrow
0.9805806756909202,-0.19611613513818404,135.4843164355196,0.14816002073183138,113.03981599418853,0.9996477701786902,0.026539321332177616,217.54591667523195,0.07325935046672559,0.14198347011096815,0.0005352625695592024,0.4444444444444444,1941,8.488943880504715,0.14198347011096815,0.00033675350742662927,1.9245069957157057,1.6056907721770701,0.8343387557185413,2680,7.893572073504902,0.5159709817591389,5.382409939398407,2.1387645968852,0.11207929761732713,0.30319406806302773,0.18882469359398704,717.5137629342032,0.05823792683884005,66,arrow
0,0,74.70609078247904,1.083201200871883,48.84669896727925,-0.3889720370403629,-0.9212495614113857,173.10333487793926,0.05110198510360911,0.2296594959036594,0.001329635941001335,0.1111111111111111,2104,62.0628571734614,0.2296594959036594,0.0002952108643062409,3.543808251892217,2.3171247894895544,0.6538516264959665,2310,7.745002803515839,0.2225119623403077,5.153888727611484,4.12814769684964,0.08227344813590269,0.29287095549517245,0.12639412293357313,591.0566808691025,0.02321611167646352,64,arrow
-0.09053574604251853,0.9958932064677039,42.01190307520001,0.9034901918165422,18.027756377319946,-0.8320502943378437,0.5547001962252291,102.32297877156215,-0.017997836748092418,0.14520680532614869,0.0008122538471064162,0.0703125,2018,51.766174822553054,0.14520680532614869,-0.00017589242381491752,5.675857640293548,2.4355711425023325,0.4291106819191413,858,6.754604099487962,-0.12394623452852307,4.628134269156861,3.946736940267275,0.050705143097899974,0.17888605315166792,0.07344727075714914,572.0008741252062,0.008933476896590657,45,arrow
0,0,51.61395160225576,0.9505468408120751,23.345235059857504,-0.7281999926928029,0.685364699004991,128.90495789642077,-0.0418347936874621,0.27921267236893577,0.0033668599213095103,0.1147842056932966,1969,54.46232220802562,0.27921267236893577,-0.0003245398343877331,5.521681729308216,2.497482829638393,0.4523047419379766,1260,7.138866999945524,-0.14983128570963994,4.859075372327416,3.997509126953965,0.06546722087172208,0.3190472444631759,0.12774752269643044,404.0309394093477,0.011856391599724481,42,arrow
-1,0,161.38463371709216,0.39431447531259756,112.58774356030055,-0.9770157614099922,-0.2131670752167256,306.97667329421006,0.009771983277044349,0.16050494525991396,0.000792967481994598,0.4356,2035,22.592555236327332,0.16050494525991396,0.000031832983178102154,2.726554983578628,1.9021431360828396,0.6976360819932044,9238,9.13108069099055,0.060882755115240036,5.726771761945345,3.117620437687625,0.15084848810526294,0.34818937244590503,0.18305108897480002,881.6371135563656,0.0553256725112042,63,arrow
0,0,103.81714694596457,1.206388737649694,57.245087125446844,0.3319062115909338,-0.9433123908373908,207.99070487937342,0.07532569473524439,0.24478515697403516,0.001346911026296052,0.16049382716049382,2405,69.12098311944258,0.24478515697403516,0.00036215894733820144,3.6333372054021464,2.003433064748252,0.5514030081682185,3589,8.185628891147607,0.3077216595417766,5.33749339062284,4.235858347766214,0.08648262157146504,0.2742528184225396,0.13689143063883782,758.3904007831322,0.023802531029291828,74,arrow
0,0,83.86298349093002,1.0324218134486665,34.655446902326915,-0.6925318281897135,0.7213873210309515,188.61553757149213,-0.052944619923923714,0.3078969259411282,0.0034428147386185866,0.28027681660899656,1852,59.153412587851406,0.3078969259411282,-0.0002807012646233123,5.442594294140459,2.24909166976979,0.4132388982568809,3096,8.037866234709618,-0.1719556626364209,5.239710750536079,4.080134282553096,0.10184424274918581,0.3650708403383008,0.16231923546969887,516.6546235155552,0.018712444331709998,58,arrow
0,0,50.11985634456667,1.0714496051147666,29.546573405388315,0.4061384660534476,0.9138115486202572,109.58103434049953,-0.03736057124564529,0.130811251179336,0.00048153573733421224,0.06172839506172839,2798,61.38954033403479,0.130811251179336,-0.00034094012226199054,3.708756099633387,2.1863796573387195,0.5895183178950065,1056,6.962243464266207,-0.2856067112638937,4.696664315201509,4.117239467775517,0.03916405802019283,0.16488439756946235,0.07541434856293946,664.5931086010447,0.010559890423655582,52,arrow
0,0,49.193495504995376,1.1071487177940904,35.6931365951495,-0.19611613513818402,0.9805806756909201,99.07001140618485,-0.04782124928645346,0.1080114171555394,0.000303614228989801,0.140625,3640,63.43494882292201,0.1080114171555394,-0.000482701562336431,2.7756039635823972,2.0138843639628075,0.7255661796085424,968,6.875232087276577,-0.44274254098147375,4.595826786117514,4.150014952828179,0.027217036100600233,0.1328406571381499,0.06596240554584454,745.7807988946886,0.009805806756909202,59,arrow
0,0,114.16216536138407,1.2407357143854625,90.02777349240623,0.2110459835108844,0.9774761341556751,198.88980477524356,-0.10052834817036428,0.19300269653726854,0.0007461905425206577,0.3125,3433,71.08891992543614,0.19300269653726854,-0.000505447467676721,2.2092049715304776,1.7421691691433092,0.7885955316931872,3996,8.293049139768444,-0.5208649929455903,5.292750926503169,4.263931486766983,0.05793469407959323,0.24050485072448913,0.13804907983921821,826.9679558483509,0.026224227641248536,80,arrow
0,0,78.587530817554,1.313472611823808,63.150613615387776,0.1900219065658609,0.9817798505902814,130.14454698706754,-0.06692613028900109,0.13496085362599836,0.0003404035196541865,0.03305785123966942,5410,75.25643716352927,0.13496085362599836,-0.0005142445983207543,2.0608595789694037,1.6560457572996723,0.8035704005257015,1520,7.326465613840322,-0.4958929088761238,4.868645732653247,4.320901443671717,0.02405629334326572,0.1633655745926451,0.09864798353097863,796.6460945739959,0.011672941518555966,76,arrow
0,0,76.69419795525604,1.1830261549195775,55.362442142665635,0.343192952923539,0.9392649237907383,144.37336541995316,-0.05701784474868071,0.1652101001339772,0.0005402581389942096,0.07118055555555555,2993,67.78240573048168,0.1652101001339772,-0.0003949332661383022,2.6077853474727832,1.8824548566787496,0.721859588061205,2059,7.629975707027789,-0.3451232382429529,4.9724027594454085,4.21630265876948,0.048237008159022106,0.2067932213562833,0.10985295111997134,698.1532782992572,0.01849730776567512,75,arrow
0,0,115.95257651298655,1.3446438910620948,86.68333173107735,0.19611613513818402,-0.9805806756909201,197.90324605071763,0.10337051624487986,0.21547620939651682,0.0005884847948015105,0.0703125,6031,77.04241990590687,0.21547620939651682,0.000522328553511389,2.2830599851039897,1.7067602290713453,0.747575727404116,2938,7.9854843567338225,0.47973053050445413,5.287778254953625,4.344356178028574,0.03281433361809279,0.2364092946434348,0.13851347753284945,837.1212576443153,0.014372961653304152,104,arrow
-0.12403473458920847,0.9922778767136677,71.78439941937245,1.2446405145514436,38.3275357934736,0.2609090251427747,0.9653633930282663,161.6564008049051,-0.03660197898914859,0.16091765823945192,0.0006300400558887657,0.0625,3766,71.31264849478885,0.16091765823945192,-0.0002264183713537063,4.217761394209744,2.2519712097957445,0.5339257011758206,1564,7.355001921105257,-0.2274578153174674,5.085473100077308,4.2670737099309255,0.04292522591739381,0.19649296653803433,0.08725376491640689,822.7083322782139,0.01017725326433181,72,arrow
0,0,83.6301381082203,1.1124962604032413,56.462376853972415,0.389639990836698,0.9209672510685588,166.46212990538328,-0.08100023578829581,0.22382450318451605,0.0012670775130441912,0.01859504132231405,4914,63.74134044519273,0.22382450318451605,-0.0004865985785135404,2.9481955804995805,1.990456235884431,0.675143891080368,2775,7.928406026180535,-0.3618917260436002,5.114767835534559,4.15483333865813,0.03387507731082281,0.27194467236771236,0.13662429118763195,612.1176357531288,0.011490105179888566,72,arrow
0,0,42.720018726587654,1.0022717790638567,26.076809620810597,0.5368754921931592,0.8436614877321075,91.84168717581619,-0.034753019694597785,0.12545021973509157,0.0005286590236250592,0.008264462809917356,2967,57.42594286542749,0.12545021973509157,-0.00037840136394781925,3.5219679290261774,2.149851285497136,0.6104119426469534,828,6.71901315438526,-0.27702637562520344,4.520066303219329,4.050496167516164,0.030954394059931306,0.1490905047985461,0.0693492176897576,616.0129868760885,0.00878894830495807,43,arrow
1,0,91.0823802938856,0.33563855032760925,64.5600495662759,0.9603462267536241,0.27881019486395536,168.40336089026854,0.0009788153204895803,0.1313537203420876,0.0004920456629435643,0.059453032104637336,8255,19.230672375661285,0.1313537203420876,0.000005812326519583985,2.6084763258644874,1.8489126035891876,0.7088094245886746,2580,7.855544677915663,0.007451751788532738,5.1263620593897645,2.9565065239224135,0.020400164856483168,0.40445834489778504,0.2187547124253647,416.36762602296545,0.007820720722746928,59,arrow
0,0,82.54089895318563,1.237552025683224,61.61168720299745,0.2272296156064184,-0.9738412097417932,148.69385139305413,0.11589632056433632,0.2507791267329826,0.0026555844056146815,0.03515625,3403,70.90650799951439,0.2507791267329826,0.0007794291389896041,2.413403335362971,1.8014566509311727,0.7464382867691021,2106,7.652545692693921,0.46214500414835996,5.00188950353962,4.261362220573963,0.04369493135264594,0.27937685203345763,0.15508386054643492,532.2339711066929,0.01810510937496252,41,arrow
0,0,63.28506932918696,1.0222469243443686,39.35733730830886,0.45734801262076136,0.8892878023181471,130.554917500432,-0.050875978522928154,0.1647466262063889,0.000838993584736594,0.06611570247933884,3320,58.57043438516149,0.1647466262063889,-0.00038969025063923624,3.3171684475938905,2.0629655443897934,0.6219055730757859,1782,7.485491608030754,-0.30881347736488685,4.871793961999364,4.0702300365871045,0.03932377033145542,0.1957309893905026,0.0948784578214553,667.0119938951623,0.011854619671177366,47,arrow
0,0,77.1621668954417,1.240849234648342,53.45091205957107,0.29934007453732486,-0.954146487587723,145.20691162751436,0.09079731537014668,0.21969850489400577,0.002419322098923713,0.04568888888888889,3218,71.09542415738835,0.21969850489400577,0.000625296098873451,2.7166404843696808,1.8818407708051594,0.692708800311421,1825,7.509335266016592,0.4132814441042834,4.9781597019982735,4.264022976895501,0.04512334108996717,0.24636372220995928,0.1309163485200455,589.4005429247584,0.016609978887374477,40,arrow
0.12403473458920847,-0.9922778767136677,70.32780389006896,1.0498865459466808,34.48187929913333,0.49301257198088033,-0.8700221858486124,174.85251777097213,0.051652711871570715,0.23728748402941477,0.0012576861828072854,0.36,2539,60.1540680503126,0.23728748402941477,0.0002954073097147347,5.070852323741151,2.4862502182534834,0.4903022331400077,2135,7.666221925662725,0.2176798834664525,5.163942863010928,4.096909071892909,0.06886668679439627,0.26422234441476106,0.10627343236609925,661.7627973828689,0.01358088983817776,80,arrow
0.21693045781865616,-0.9761870601839528,83.38465086573187,1.1769277160585352,63.50590523722971,0.4409038796534669,-0.8975543264374147,143.52955016265804,0.09112735401124433,0.17470166883854682,0.000809800324503217,0.36,2239,67.43299092212538,0.17470166883854682,0.0006349030837759349,2.260097696844029,1.7212946108483809,0.7616018605089391,2464,7.80954132465341,0.521616963461643,4.966540938478594,4.2111343777189765,0.06410431003245111,0.20568018286063597,0.1194915626670449,697.8287755603089,0.028363512834850252,69,arrow
